date gauge radar
2012031800 0.00 0.00
2012031801 0.00 0.00
2012031802 0.00 0.00
2012031803 0.00 0.00
2012031804 0.00 0.03
2012031805 0.48 0.52
2012031806 0.40 0.09
2012031807 0.00 0.00
2012031808 0.00 0.00
2012031809 0.00 0.00
2012031810 0.00 0.00
2012031811 0.00 0.00
2012031812 0.00 0.00
2012031813 0.00 0.00
2012031814 0.00 0.00
2012031815 0.00 0.00
2012031816 0.00 0.00
2012031817 0.00 0.00
2012031818 0.00 0.00
2012031819 0.00 0.00
2012031820 0.00 0.00
2012031821 0.00 0.00
2012031822 0.00 0.00
2012031823 0.00 0.00
2012031900 0.00 0.00
2012031901 0.00 0.00
2012031902 0.00 0.00
2012031903 0.00 0.00
2012031904 0.00 0.00
2012031905 0.00 0.00
2012031906 0.00 0.00
2012031907 0.00 0.00
2012031908 0.00 0.00
2012031909 0.00 0.00
2012031910 0.00 0.00
2012031911 0.00 0.00
2012031912 0.00 0.00
2012031913 0.00 0.00
2012031914 0.00 0.00
2012031915 0.00 0.00
2012031916 0.00 0.00
2012031917 0.00 0.00
2012031918 0.00 0.00
2012031919 0.00 0.00
2012031920 0.00 0.00
2012031921 0.00 0.00
2012031922 0.00 0.00
2012031923 0.00 0.00
2012032000 0.00 0.00
2012032001 0.00 0.00
2012032002 0.00 0.00
2012032003 0.00 0.00
2012032004 0.00 0.00
2012032005 0.00 0.00
2012032006 0.00 0.00
2012032007 0.00 0.00
2012032008 0.00 0.00
2012032009 0.00 0.00
2012032010 0.00 0.00    
2012032011 0.00 0.00
2012032012 0.00 0.00
2012032013 0.00 0.00
2012032014 0.00 0.01
2012032015 0.00 0.00
2012032016 0.00 0.00
2012032017 0.00 0.00
2012032018 0.00 0.00
2012032019 0.00 0.00
2012032020 0.00 0.00
2012032021 0.00 0.00
2012032022 0.00 0.00
2012032023 0.00 0.00
2012032100 0.00 0.00
2012032101 0.00 0.00
2012032102 0.00 0.00
2012032103 0.00 0.00
2012032104 0.00 0.00
2012032105 0.00 0.00
2012032106 0.00 0.00
2012032107 0.00 0.00
2012032108 0.00 0.00
2012032109 0.00 0.00
2012032110 0.00 0.00
2012032111 0.00 0.00
2012032112 0.00 0.00
2012032113 0.00 0.00
2012032114 0.00 0.00
2012032115 0.00 0.00
2012032116 0.00 0.00
2012032117 0.00 0.00
2012032118 0.00 0.00
2012032119 0.00 0.00
2012032120 0.00 0.00
2012032121 0.00 0.00
2012032122 0.00 0.00
2012032123 0.00 0.00
2012032200 0.00 0.00
2012032201 0.00 0.00
2012032202 0.00 0.00
2012032203 0.00 0.00
2012032204 0.00 0.00
2012032205 0.00 0.00
2012032206 0.00 0.00
2012032207 0.00 0.00
2012032208 0.00 0.00
2012032209 0.00 0.00
2012032210 0.00 0.00
2012032211 0.00 0.00
2012032212 0.00 0.00
2012032213 0.00 0.00
2012032214 0.00 0.00
2012032215 0.00 0.00
2012032216 0.00 0.00
2012032217 0.00 0.00
2012032218 0.00 0.00
2012032219 0.00 0.00
2012032220 0.00 0.00
2012032221 0.00 0.00
2012032222 0.00 0.00
2012032223 0.00 0.00
2012032300 0.00 0.00
2012032301 0.00 0.00
2012032302 0.00 0.00
2012032303 0.00 0.00
2012032304 0.00 0.00
2012032305 0.00 0.00
2012032306 0.00 0.00
2012032307 0.00 0.00
2012032308 0.00 0.00
2012032309 0.00 0.00
2012032310 0.00 0.00
2012032311 0.00 0.00
2012032312 0.00 0.00
2012032313 0.00 0.00
2012032314 0.00 0.00
2012032315 0.00 0.00
2012032316 0.00 0.00
2012032317 0.00 0.00
2012032318 0.00 0.00
2012032319 0.00 0.00
2012032320 0.00 0.00
2012032321 0.00 0.00
2012032322 0.00 0.00
2012032323 0.00 0.00
2012032400 0.00 0.00
2012032401 0.00 0.00
2012032402 0.00 0.00
2012032403 0.00 0.00
2012032404 0.00 0.00
2012032405 0.00 0.00
2012032406 0.00 0.00
2012032407 0.00 0.00
2012032408 0.00 0.00
2012032409 0.00 0.00
2012032410 0.00 0.00
2012032411 0.00 0.00
2012032412 0.00 0.00
2012032413 0.00 0.00
2012032414 0.00 0.00
2012032415 0.00 0.00
2012032416 0.00 0.00
2012032417 0.00 0.00
2012032418 0.00 0.00
2012032419 0.00 0.00
2012032420 0.00 0.00
2012032421 0.00 0.00
2012032422 0.00 0.00
2012032423 0.00 0.00
2012032500 0.00 0.00
2012032501 0.00 0.00
2012032502 0.00 0.00
2012032503 0.00 0.00
2012032504 0.00 0.00
2012032505 0.00 0.00
2012032506 0.00 0.00
2012032507 0.00 0.00
2012032508 0.00 0.00
2012032509 0.00 0.00
2012032510 0.00 0.00
2012032511 0.00 0.00
2012032512 0.00 0.00
2012032513 0.00 0.00
2012032514 0.00 0.00
2012032515 0.00 0.00
2012032516 0.00 0.00
2012032517 0.00 0.00
2012032518 0.00 0.00
2012032519 0.00 0.00
2012032520 0.00 0.00
2012032521 0.00 0.00
2012032522 0.00 0.00
2012032523 0.00 0.00
2012032600 0.00 0.00
2012032601 0.00 0.00
2012032602 0.00 0.00
2012032603 0.00 0.00
2012032604 0.00 0.00
2012032605 0.00 0.00
2012032606 0.00 0.00
2012032607 0.00 0.00
2012032608 0.00 0.00
2012032609 0.00 0.00
2012032610 0.00 0.00
2012032611 0.00 0.00
2012032612 0.00 0.00
2012032613 0.00 0.00
2012032614 0.00 0.00
2012032615 0.00 0.00
2012032616 0.00 0.00
2012032617 0.00 0.00
2012032618 0.00 0.00
2012032619 0.00 0.00
2012032620 0.00 0.00
2012032621 0.00 0.00
2012032622 0.00 0.00
2012032623 0.00 0.00
2012032700 0.00 0.00
2012032701 0.00 0.00
2012032702 0.00 0.00
2012032703 0.00 0.00
2012032704 0.00 0.00
2012032705 0.00 0.00
2012032706 0.00 0.00
2012032707 0.00 0.00
2012032708 0.00 0.00
2012032709 0.00 0.00
2012032710 0.00 0.00
2012032711 0.00 0.00
2012032712 0.00 0.00
2012032713 0.00 0.00
2012032714 0.00 0.00
2012032715 0.00 0.00
2012032716 0.00 0.00
2012032717 0.00 0.00
2012032718 0.00 0.00
2012032719 0.00 0.00
2012032720 0.00 0.00
2012032721 0.00 0.00
2012032722 0.00 0.00
2012032723 0.00 0.02
2012032800 0.00 0.00
2012032801 0.00 0.00
2012032802 0.00 0.00
2012032803 0.00 0.00
2012032804 0.00 0.00
2012032805 0.00 0.00
2012032806 0.00 0.00
2012032807 0.00 0.00
2012032808 0.00 0.00    
2012032809 0.00 0.00    
2012032810 0.00 0.00    
2012032811 0.00 0.00
2012032812 0.00 0.00
2012032813 0.00 0.00    
2012032814 0.00 0.00
2012032815 0.00 0.00
2012032816 0.00 0.00
2012032817 0.00 0.00
2012032818 0.00 0.00
2012032819 0.00 0.00
2012032820 0.00 0.00
2012032821 0.00 0.00
2012032822 0.00 0.00
2012032823 0.00 0.00
2012032900 0.00 0.00
2012032901 0.00 0.00
2012032902 0.00 0.00
2012032903 0.00 0.00
2012032904 0.00 0.00
2012032905 0.00 0.00
2012032906 0.00 0.00
2012032907 0.00 0.00
2012032908 0.00 0.00
2012032909 0.00 0.00
2012032910 0.00 0.00
2012032911 0.00 0.00
2012032912 0.00 0.00
2012032913 0.00 0.00
2012032914 0.00 0.00
2012032915 0.00 0.00
2012032916 0.00 0.00
2012032917 0.00 0.00
2012032918 0.00 0.00
2012032919 0.00 0.00
2012032920 0.00 0.00
2012032921 0.00 0.00
2012032922 0.08 0.27
2012032923 0.00 0.00
2012033000 0.00 0.00
2012033001 0.05 0.00
2012033002 0.37 0.00
2012033003 0.25 0.00
2012033004 0.17 0.00
2012033005 0.08 0.00
2012033006 0.08 0.00
2012033007 0.00 0.00
2012033008 0.00 0.00
2012033009 0.00 0.00
2012033010 0.00 0.00
2012033011 0.00 0.00
2012033012 0.00 0.00
2012033013 0.00 0.00
2012033014 0.00 0.00
2012033015 0.00 0.00
2012033016 0.00 0.00
2012033017 0.00 0.00
2012033018 0.00 0.00
2012033019 0.00 0.00
2012033020 0.00 0.00
2012033021 0.10 0.00
2012033022 0.00 0.00
2012033023 0.00 0.00
2012033100 0.00 0.00
2012033101 0.00 0.00
2012033102 0.00 0.00
2012033103 0.00 0.00
2012033104 0.00 0.00
2012033105 0.00 0.00
2012033106 0.00 0.00
2012033107 0.00 0.00
2012033108 0.00 0.00
2012033109 0.00 0.00
2012033110 0.00 0.00
2012033111 0.00 0.00
2012033112 0.00 0.00
2012033113 0.00 0.00
2012033114 0.00 0.00
2012033115 0.00 0.00
2012033116 0.00 0.00
2012033117 0.00 0.00
2012033118 0.00 0.00
2012033119 0.00 0.00
2012033120 0.00 0.00
2012033121 0.00 0.00
2012033122 0.00 0.00
2012033123 0.00 0.00
2012040100 0.00 0.00
2012040101 0.00 0.00
2012040102 0.00 0.00
2012040103 0.00 0.00
2012040104 0.00 0.00
2012040105 0.00 0.00
2012040106 0.00 0.00
2012040107 0.00 0.00
2012040108 0.02 0.00
2012040109 0.00 0.00
2012040110 0.00 0.00
2012040111 0.00 0.00
2012040112 0.00 0.00
2012040113 0.00 0.00
2012040114 0.00 0.00
2012040115 0.00 0.00
2012040116 0.00 0.00
2012040117 0.00 0.00
2012040118 0.00 0.00
2012040119 0.00 0.00
2012040120 0.00 0.00
2012040121 0.00 0.00
2012040122 0.00 0.00
2012040123 0.00 0.00
2012040200 0.00 0.00
2012040201 0.00 0.00
2012040202 0.00 0.00
2012040203 0.00 0.00
2012040204 0.00 0.00
2012040205 0.00 0.00
2012040206 0.00 0.00
2012040207 0.00 0.00
2012040208 0.00 0.00
2012040209 0.00 0.00
2012040210 0.00 0.00
2012040211 0.00 0.00
2012040212 0.00 0.00
2012040213 0.00 0.00
2012040214 0.00 0.00
2012040215 0.00 0.00
2012040216 0.00 0.00
2012040217 0.00 0.00
2012040218 0.00 0.00
2012040219 0.00 0.00
2012040220 0.00 0.00
2012040221 0.00 0.00
2012040222 0.00 0.00
2012040223 0.00 0.00
2012040300 0.00 0.00
2012040301 0.00 0.00
2012040302 0.00 0.00
2012040303 0.00 0.00
2012040304 0.00 0.00
2012040305 0.00 0.00
2012040306 0.00 0.00
2012040307 0.00 0.00
2012040308 0.00 0.00
2012040309 0.00 0.00
2012040310 0.00 0.00
2012040311 0.00 0.00
2012040312 0.00 0.00
2012040313 0.00 0.00
2012040314 0.00 0.00
2012040315 0.00 0.00
2012040316 0.00 0.00
2012040317 0.00 0.00
2012040318 0.00 0.00
2012040319 0.00 0.00
2012040320 0.00 0.00
2012040321 0.00 0.00
2012040322 0.00 0.00
2012040323 0.00 0.00
2012040400 0.00 0.00
2012040401 0.00 0.00
2012040402 0.00 0.00
2012040403 1.12 0.66
2012040404 4.70 4.22
2012040405 1.85 1.08
2012040406 0.00 0.01
2012040407 0.00 0.00
2012040408 0.00 0.00
2012040409 0.00 0.01
2012040410 0.00 0.02
2012040411 0.00 0.00
2012040412 0.00 0.00
2012040413 0.00 0.00
2012040414 0.00 0.00
2012040415 0.00 0.00
2012040416 0.00 0.00
2012040417 0.00 0.01
2012040418 0.00 0.03
2012040419 0.00 0.08
2012040420 0.00 0.01
2012040421 0.00 0.00
2012040422 0.00 0.00
2012040423 0.00 0.00
2012040500 0.00 0.00
2012040501 0.00 0.00
2012040502 0.00 0.00
2012040503 0.00 0.00
2012040504 0.00 0.00
2012040505 0.00 0.00
2012040506 0.00 0.00
2012040507 0.00 0.00
2012040508 0.00 0.00
2012040509 0.00 0.00
2012040510 0.00 0.00
2012040511 0.00 0.00
2012040512 0.00 0.00
2012040513 0.00 0.00
2012040514 0.00 0.00
2012040515 0.00 0.00
2012040516 0.00 0.00
2012040517 0.00 0.00
2012040518 0.00 0.00
2012040519 0.00 0.00
2012040520 0.00 0.00
2012040521 0.00 0.00
2012040522 0.00 0.00
2012040523 0.00 0.00
2012040600 0.00 0.00
2012040601 0.00 0.00
2012040602 0.00 0.00
2012040603 0.00 0.00
2012040604 0.00 0.00
2012040605 0.00 0.00
2012040606 0.00 0.00
2012040607 0.00 0.00
2012040608 0.00 0.00
2012040609 0.00 0.00
2012040610 0.00 0.00
2012040611 0.00 0.00
2012040612 0.00 0.00
2012040613 0.00 0.00
2012040614 0.00 0.00
2012040615 0.00 0.00
2012040616 0.00 0.02
2012040617 0.00 0.20
2012040618 0.00 0.21
2012040619 0.03 0.47
2012040620 0.15 0.33
2012040621 0.02 0.00
2012040622 0.27 0.14
2012040623 0.02 0.00
2012040700 0.00 0.00
2012040701 0.02 0.06
2012040702 0.10 0.13
2012040703 0.00 0.02
2012040704 0.00 0.00
2012040705 0.25 0.01
2012040706 0.22 0.00
2012040707 0.00 0.00
2012040708 0.00 0.00
2012040709 0.00 0.00
2012040710 0.00 0.00
2012040711 0.00 0.00
2012040712 0.00 0.00
2012040713 0.00 0.00
2012040714 0.00 0.00
2012040715 0.00 0.00
2012040716 0.00 0.00
2012040717 0.00 0.00
2012040718 0.00 0.00
2012040719 0.00 0.00
2012040720 0.00 0.00
2012040721 0.00 0.00
2012040722 0.00 0.00
2012040723 0.00 0.00
2012040800 0.00 0.00
2012040801 0.00 0.00
2012040802 0.00 0.00
2012040803 0.00 0.00
2012040804 0.00 0.00
2012040805 0.00 0.00
2012040806 0.00 0.00
2012040807 0.00 0.00
2012040808 0.00 0.00
2012040809 0.00 0.00
2012040810 0.00 0.00
2012040811 0.00 0.00
2012040812 0.00 0.00
2012040813 0.00 0.00
2012040814 0.00 0.00
2012040815 0.00 0.00
2012040816 0.00 0.00
2012040817 0.00 0.00
2012040818 0.00 0.00
2012040819 0.00 0.00
2012040820 0.00 0.00
2012040821 0.00 0.00
2012040822 0.00 0.01
2012040823 0.00 0.15
2012040900 1.93 1.48
2012040901 0.55 0.51
2012040902 0.90 1.68
2012040903 0.10 0.39
2012040904 0.12 0.49
2012040905 0.32 0.25
2012040906 0.23 0.13
2012040907 0.00 0.00
2012040908 0.15 0.13
2012040909 0.12 0.10
2012040910 0.22 0.60
2012040911 0.80 1.37
2012040912 0.20 1.03
2012040913 0.07 0.34
2012040914 0.33 0.24
2012040915 0.75 0.48
2012040916 1.33 0.65
2012040917 1.20 0.76
2012040918 0.58 0.39
2012040919 0.27 0.13
2012040920 0.00 0.00
2012040921 0.00 0.00
2012040922 0.03 0.00
2012040923 0.02 0.00
2012041000 0.38 0.10
2012041001 0.85 0.92
2012041002 0.20 0.31
2012041003 0.18 0.26
2012041004 0.52 0.85
2012041005 0.07 0.00
2012041006 0.12 0.04
2012041007 0.03 0.00
2012041008 0.13 0.26
2012041009 0.05 0.14
2012041010 0.00 0.05
2012041011 0.02 0.00
2012041012 0.00 0.00
2012041013 0.00 0.01
2012041014 0.25 0.01
2012041015 0.47 0.01
2012041016 0.35 0.08
2012041017 1.15 0.28
2012041018 3.73 2.17
2012041019 0.62 0.97
2012041020 0.63 0.44
2012041021 1.07 2.55
2012041022 1.42 4.32
2012041023 1.07 1.15
2012041100 0.02 0.02
2012041101 0.00 0.02
2012041102 0.05 0.09
2012041103 0.00 0.00
2012041104 0.00 0.00
2012041105 0.00 0.00
2012041106 0.00 0.00
2012041107 0.00 0.00
2012041108 0.00 0.00
2012041109 0.00 0.00
2012041110 0.00 0.00
2012041111 0.00 0.04
2012041112 0.13 0.30
2012041113 0.23 0.56
2012041114 0.10 0.22
2012041115 0.00 0.00
2012041116 0.00 0.00
2012041117 0.00 0.00
2012041118 0.00 0.00
2012041119 0.00 0.00
2012041120 0.00 0.00
2012041121 0.00 0.00
2012041122 0.00 0.00
2012041123 0.00 0.00
2012041200 0.00 0.00
2012041201 0.03 0.07
2012041202 0.00 0.00
2012041203 0.00 0.00
2012041204 0.00 0.00
2012041205 0.00 0.00
2012041206 0.00 0.00
2012041207 0.00 0.00
2012041208 0.00 0.00
2012041209 0.00 0.00
2012041210 0.00 0.00
2012041211 0.00 0.00
2012041212 0.00 0.00
2012041213 0.00 0.00
2012041214 1.30 0.27
2012041215 0.82 1.52
2012041216 0.00 0.06
2012041217 0.00 0.00
2012041218 0.00 0.12
2012041219 0.00 0.03
2012041220 0.00 0.00
2012041221 0.00 0.00
2012041222 0.00 0.00
2012041223 0.00 0.00
2012041300 0.00 0.00
2012041301 0.00 0.00
2012041302 0.00 0.00
2012041303 0.00 0.00
2012041304 0.00 0.00
2012041305 0.00 0.00
2012041306 0.00 0.00
2012041307 0.00 0.00
2012041308 0.00 0.00
2012041309 0.00 0.00
2012041310 0.00 0.00
2012041311 0.00 0.00
2012041312 0.00 0.00
2012041313 0.00 0.00
2012041314 0.00 0.00
2012041315 0.00 0.00
2012041316 0.00 0.00
2012041317 0.00 0.00
2012041318 0.00 0.00
2012041319 0.00 0.00
2012041320 0.00 0.00
2012041321 0.08 0.04
2012041322 0.00 0.00
2012041323 0.00 0.00
2012041400 0.00 0.00
2012041401 0.00 0.00
2012041402 0.00 0.00
2012041403 0.00 0.00
2012041404 0.00 0.00
2012041405 0.00 0.00
2012041406 0.00 0.00
2012041407 0.00 0.00
2012041408 0.00 0.00
2012041409 0.45 0.16
2012041410 0.62 0.28
2012041411 0.63 0.46
2012041412 0.00 0.00
2012041413 0.00 0.00
2012041414 0.00 0.00
2012041415 0.00 0.00
2012041416 0.00 0.00
2012041417 0.00 0.00
2012041418 0.00 0.00
2012041419 0.00 0.00
2012041420 0.00 0.00
2012041421 0.00 0.00
2012041422 0.00 0.00
2012041423 0.00 0.00
2012041500 0.00 0.00
2012041501 0.00 0.00
2012041502 0.00 0.00
2012041503 0.00 0.03
2012041504 0.00 0.17
2012041505 0.00 0.01
2012041506 0.00 0.01
2012041507 0.00 0.15
2012041508 0.00 0.03
2012041509 0.00 0.00
2012041510 0.00 0.00
2012041511 0.00 0.03
2012041512 0.00 0.12
2012041513 0.00 0.03
2012041514 0.00 0.00
2012041515 0.00 0.00
2012041516 0.00 0.00
2012041517 0.00 0.00
2012041518 0.00 0.00
2012041519 0.00 0.00
2012041520 0.00 0.00
2012041521 0.00 0.00
2012041522 0.00 0.00
2012041523 0.00 0.00
2012041600 0.00 0.00
2012041601 0.00 0.00
2012041602 0.00 0.00
2012041603 0.00 0.00
2012041604 0.00 0.00
2012041605 0.00 0.00
2012041606 0.00 0.00
2012041607 0.00 0.00
2012041608 0.00 0.00
2012041609 0.00 0.00
2012041610 0.00 0.00
2012041611 0.00 0.01
2012041612 0.00 0.00
2012041613 0.00 0.00
2012041614 0.00 0.00
2012041615 0.00 0.06
2012041616 0.00 0.01
2012041617 0.00 0.00
2012041618 0.00 0.00
2012041619 0.00 0.00
2012041620 0.00 0.00
2012041621 0.00 0.00
2012041622 0.00 0.00
2012041623 0.00 0.00
2012041700 0.00 0.00
2012041701 0.00 0.00
2012041702 0.00 0.00
2012041703 0.00 0.00
2012041704 0.00 0.00
2012041705 0.00 0.00
2012041706 0.00 0.00
2012041707 0.00 0.00
2012041708 0.00 0.00
2012041709 0.00 0.00
2012041710 0.00 0.00
2012041711 0.00 0.00
2012041712 0.00 0.00
2012041713 0.00 0.00
2012041714 0.00 0.00
2012041715 0.00 0.00
2012041716 0.00 0.07
2012041717 0.00 0.15
2012041718 0.17 0.38
2012041719 0.23 0.04
2012041720 0.43 0.13
2012041721 0.00 0.00
2012041722 0.25 0.06
2012041723 0.00 0.00
2012041800 0.00 0.00
2012041801 0.00 0.00
2012041802 0.00 0.00
2012041803 0.00 0.00
2012041804 0.00 0.00
2012041805 0.00 0.00
2012041806 0.00 0.00
2012041807 0.00 0.00
2012041808 0.00 0.00
2012041809 0.00 0.00
2012041810 0.00 0.00
2012041811 0.95 0.60
2012041812 0.02 0.10
2012041813 0.12 0.22
2012041814 0.63 0.67
2012041815 0.00 0.01
2012041816 0.00 0.00
2012041817 0.00 0.00
2012041818 0.00 0.00
2012041819 0.00 0.00
2012041820 0.08 0.27
2012041821 0.15 0.45
2012041822 0.13 0.11
2012041823 0.02 0.09
2012041900 0.00 0.00
2012041901 0.00 0.00
2012041902 0.00 0.00
2012041903 0.00 0.01
2012041904 0.03 0.08
2012041905 0.00 0.04
2012041906 0.00 0.05
2012041907 0.00 0.00
2012041908 0.00 0.00
2012041909 0.00 0.00
2012041910 0.00 0.00
2012041911 0.00 0.00
2012041912 0.12 0.13
2012041913 0.00 0.01
2012041914 0.00 0.00
2012041915 0.00 0.00
2012041916 0.00 0.00
2012041917 0.00 0.00
2012041918 0.00 0.00
2012041919 0.00 0.00
2012041920 0.00 0.00
2012041921 0.00 0.00
2012041922 0.00 0.00
2012041923 0.00 0.00
2012042000 0.00 0.00
2012042001 0.00 0.00
2012042002 0.00 0.00
2012042003 0.00 0.00
2012042004 0.00 0.00
2012042005 0.00 0.00
2012042006 0.00 0.00
2012042007 0.00 0.00
2012042008 0.00 0.00
2012042009 0.00 0.00
2012042010 0.00 0.00
2012042011 0.00 0.00
2012042012 0.00 0.00
2012042013 0.00 0.00
2012042014 0.00 0.01
2012042015 0.00 0.00
2012042016 0.00 0.00
2012042017 0.00 0.00
2012042018 0.00 0.01
2012042019 0.00 0.00
2012042020 0.00 0.00
2012042021 0.00 0.00
2012042022 0.00 0.00
2012042023 0.00 0.00
2012042100 0.00 0.00
2012042101 0.00 0.00
2012042102 0.00 0.00
2012042103 0.00 0.00
2012042104 0.00 0.00
2012042105 1.27 0.91
2012042106 0.02 0.00
2012042107 0.00 0.00
2012042108 0.00 0.01
2012042109 0.00 0.00
2012042110 0.00 0.00
2012042111 0.00 0.22
2012042112 0.00 0.02
2012042113 0.00 0.25
2012042114 0.63 0.64
2012042115 0.00 0.03
2012042116 0.00 0.00
2012042117 0.52 1.17
2012042118 0.00 0.03
2012042119 0.00 0.00
2012042120 0.00 0.00
2012042121 1.67 0.77
2012042122 0.40 0.12
2012042123 0.42 0.18
2012042200 0.03 0.05
2012042201 0.00 0.00
2012042202 0.00 0.00
2012042203 0.00 0.00
2012042204 0.00 0.01
2012042205 0.00 0.01
2012042206 0.00 0.00
2012042207 0.00 0.00
2012042208 0.00 0.00
2012042209 0.00 0.00
2012042210 0.00 0.00
2012042211 0.02 0.02
2012042212 0.00 0.12
2012042213 0.87 0.75
2012042214 0.00 0.02
2012042215 0.00 0.05
2012042216 0.00 0.00
2012042217 0.00 0.00
2012042218 0.00 0.00
2012042219 0.00 0.00
2012042220 0.00 0.00
2012042221 0.00 0.00
2012042222 0.00 0.00
2012042223 0.00 0.00
2012042300 0.00 0.00
2012042301 0.00 0.00
2012042302 0.00 0.00
2012042303 0.00 0.00
2012042304 0.00 0.00
2012042305 0.00 0.00
2012042306 0.00 0.00
2012042307 0.25 0.01
2012042308 0.05 0.01
2012042309 0.00 0.00
2012042310 0.37 0.05
2012042311 0.00 0.02
2012042312 0.00 0.00
2012042313 0.00 0.00
2012042314 0.00 0.00
2012042315 0.00 0.00
2012042316 0.00 0.00
2012042317 0.00 0.00
2012042318 0.00 0.00
2012042319 0.00 0.00
2012042320 0.00 0.00
2012042321 0.07 0.46
2012042322 0.00 0.00
2012042323 0.12 0.16
2012042400 0.28 0.39
2012042401 0.45 0.34
2012042402 0.00 0.00
2012042403 0.00 0.00
2012042404 0.00 0.00
2012042405 0.00 0.00
2012042406 0.00 0.00
2012042407 0.00 0.00
2012042408 0.27 0.02
2012042409 0.00 0.00
2012042410 0.00 0.00
2012042411 0.00 0.00
2012042412 0.00 0.00
2012042413 0.00 0.00
2012042414 0.22 0.11
2012042415 0.00 0.00
2012042416 0.00 0.02
2012042417 0.00 0.00
2012042418 0.05 0.02
2012042419 0.18 0.13
2012042420 0.00 0.00
2012042421 0.00 0.00
2012042422 0.00 0.00
2012042423 0.00 0.00
2012042500 0.00 0.00
2012042501 0.00 0.00
2012042502 0.00 0.00
2012042503 0.00 0.00
2012042504 0.00 0.00
2012042505 0.00 0.00
2012042506 0.00 0.00
2012042507 0.00 0.00
2012042508 0.00 0.00
2012042509 0.00 0.00
2012042510 0.00 0.00
2012042511 0.00 0.00
2012042512 0.00 0.05
2012042513 0.03 0.20
2012042514 0.05 0.07
2012042515 0.02 0.04
2012042516 0.00 0.04
2012042517 0.50 0.50
2012042518 0.55 0.42
2012042519 0.37 0.21
2012042520 0.00 0.00
2012042521 0.00 0.02
2012042522 0.00 0.00
2012042523 0.00 0.08
2012042600 0.00 0.04
2012042601 0.00 0.08
2012042602 0.00 0.12
2012042603 0.00 0.00
2012042604 0.00 0.00
2012042605 0.00 0.00
2012042606 0.00 0.00
2012042607 0.00 0.00
2012042608 0.00 0.00
2012042609 0.00 0.00
2012042610 0.00 0.00
2012042611 0.00 0.00
2012042612 0.00 0.00
2012042613 0.00 0.00
2012042614 0.00 0.00
2012042615 0.00 0.00
2012042616 0.00 0.00
2012042617 0.18 0.40
2012042618 0.52 0.27
2012042619 0.33 0.26
2012042620 0.00 0.00
2012042621 0.00 0.00
2012042622 0.00 0.00
2012042623 0.00 0.00
2012042700 0.02 0.00
2012042701 0.00 0.48
2012042702 0.00 0.00
2012042703 0.00 0.00
2012042704 0.00 0.00
2012042705 0.00 0.00
2012042706 0.00 0.00
2012042707 0.00 0.00
2012042708 0.00 0.00
